label,review
1,商家真的很在意備註留言，米飯給的很多，不要辣椒一點辣椒都沒放。小黃魚也沒給炸幹。就是覺得這次油不太好
1,送餐師傅人挺好，特別客氣，菜也很多，量比較大。不錯
1,味道很不錯，快遞也給力
1,"配送人員特別準時就到了,然後還順手幫我帶了幾個垃圾,其實我很不好意思,祝福這位師傅2016年身體健康工作順利,謝謝"
1,毛血旺好吃，以後還會來
1,就是有點鹹了，其他還好吧
1,"大蝦很好吃好評,..."
1,"騎士配送很快,下次繼續"
1,人很好，菜也不錯。很滿意
1,味道真不錯，送餐師傅辛苦了，這大霧霾天氣還很快的送來了美味，謝謝
1,"味道很好,騎士辛苦了,謝謝"
1,速度，味道不錯，配菜沒有以前的好
1,原汁原味好吃好吃好吃
1,騎士蠻好，溫馨提示我湯菜是分離的。吃過不止一次了，但是下次能給我拿雙筷子麼………
1,送貨很快，最好吃的是牛蛙，魚香肉絲的紅蘿蔔太多了，能多點木耳就好了，其他都不錯，謝謝～
1,真的是太好吃了太帥了吃的我美美的送餐也很快以後外賣就百度這家餐廳了
1,速度夠快。服務很好，
1,很快送到，態度也很好。全五星。
1,騎士師傅辛苦了，大冷天的。
1,第一次訂，提前送到，吃了下才來評價，味道不錯，好評
1,麻辣香鍋很地道，送餐及時，好評
1,騎士精神~非常好！又快！！！
1,味道不錯，速度快，大雪天的，超級棒
1,送的還是很快的，店家也熟悉，就是不知道怎麼選辣不辣
1,"快,香,贊,好,牛,棒"
1,"不錯,份量很足味道,也不錯"
1,服務真是沒話說！小夥子繼續加油！
1,手撕包菜肉太少了…沒有不辣的肉菜
1,送餐非常快，給快遞小哥一個
1,"家常土豆絲是我喜歡的口味,欖菜四季豆好次,感謝百度小騎士喔,辛苦辛苦"
1,味道不錯，只是點了青筍沒送過來
1,真的不錯！快遞小哥也更不錯！
1,配送師傅好和善！辛苦啦！
1,配送很棒！很速度，服務也很好
1,第三次購買了，配送師傅很客氣還送我小禮物，好評。
1,這麼晚了辛苦大姐了，謝謝
1,送的很快，也很好吃，但是說了多給一些湯底，還是跟上次去店裡買的一樣
1,配送超級快。水煮肉滿滿地，肉片多配菜多。幹鍋土豆片焦香辣味十足
1,太度很好送貨及時！^_^
1,送餐速度超級快，第N次定了
1,"味道還不錯,喜歡蝦和四季豆,快遞小哥兒很給力～"
1,家裡人都吃的跟滿意，十分
1,不錯口味清單，老人孩子吃都可以
1,味道不錯，家裡來人吃了兩回了，但怎麼感覺第二次量沒頭回多了？
1,京醬肉絲不錯，炒合菜粉絲太細，菜太少了
1,飯菜一般，快遞不錯，贊一個
1,送餐員服務很到位送餐速度很快，香鍋也很好吃
1,"很好,配送快！"
1,送單快，就是路不熟。應該多跑跑
1,太棒了，很新鮮，量也足，我和孩子吃得很過癮，好吃，送貨很快
1,百度送餐太快了，店家準備菜品也是速度。小炒藕片每次必點，還有幹鍋花菜。炸饅頭片很香。宮保雞丁太甜了，總體感覺非常好
1,送餐很快啦
1,沒有放辣椒，吃著不是很爽
1,菜品質量很好，吃貨幾次了，都還不錯
1,米飯一般，4塊有點貴，小炒肉不錯
1,快遞小哥很速度，辛苦啦！
1,真好啊，量很足，味道正宗，配送也快
1,送餐很快，菜也好吃，值得推薦，就是量在大點就好了(づ｡◕‿‿◕｡)づ
1,"好快啊,第二次吃了依然很棒"
1,送餐小哥服務很好，大蝦也很好吃
1,"百度小哥太好了～速度極快～剛到樓下,我有貨到,還幫我搬了兩箱貨,太讚了！太讚了！"
1,"比想象中好吃,分量很大"
1,不錯，很香，很好吃完美無瑕
1,送餐速度超級快！這次訂餐好成功，點的菜都好好吃。服務態度也好，牛蛙不夠了給打電話確認加了大蝦。
1,配送員和菜品都非常好
1,都很好，還有優惠的
1,味道不錯，值得品嚐！！！如果配送再快一些，那就完美了！
1,"菜品美味,服務一流！"
1,便捷，送餐速度也很快，非常滿意，從此外賣不是問題了
1,"騎士超辛苦,非常好"
1,菜還行就是油有點大。送餐小哥不錯萌萌噠.
1,"下著雨,送餐很及時,孫師傅很認真,敬業,非常好,！"
1,送達好快，很偏的地址準確提前送到了。小龍蝦特別入味，阿田大蝦和在店裡吃的一樣。量都很足，配菜也多。
1,"一般一般,面不是手工削的。不筋道"
1,挺好的，百度小哥很好，菜品也不錯。
1,"昨晚十點半送到的，簡直感動,多謝賣家"
1,"第一次吃速度很快而且也很不錯,以後會繼續支持"
1,還不錯，就是買回來面有一點陀
1,飯菜好不好另說，就衝這麼冷的天這麼晚，快遞辛苦送來也好評
1,感謝送餐小兄弟，幾年前天天在他家吃炒麵現在還是這個味，量足很好吃很滿意，祝店生意興隆
1,很好，很好吃量很足～～～
1,"就是灑了,其他還行。。。。。。"
1,很好吃，就是米飯量少了些
1,送來時有些涼了，感覺缺少了一些香味。餐盒路上壞了，吃時面裡的湯沒有了。
1,菜很好吃，吃的很舒服
1,很好吃，送的及時，下回還點
1,排骨豆角粘卷子排骨特入味，豆角也軟爛，土豆牛腩土豆好多，小河蝦鹽沒撒勻。總體來說還都挺香的，口味不錯。
1,有了百度外賣以後更好了，要不然這麼晚了都吃不到，老顧客了，味道不錯，推薦！
1,排骨豆角沾卷子超乎想象的好吃！大晚上吃了一份根本停不下來！排骨很新鮮，量很大。
1,"這麼快就到了,太棒啦"
1,排骨麵很香，小白菜油偏大味道偏淡，灌腸不太好吃。
1,等收到的時候，滷煮是溫的，餅是涼的。速度慢。
1,"送餐小哥細心,迅速,辛苦了"
1,很棒哦，冷天吃到好吃的熱飯菜，感謝～
1,快遞師傅態度超好，速度一流。
1,買了一份拉麵都沒有餐具呀怎麼吃
1,味道不錯，送餐員態度很親切，非常快
1,味道很好，本人味口小，剩了一些第二天吃了，還那麼勁道。
1,紅紅火火恍恍惚惚哈哈哈哈
1,不錯，經常訂哈哈哈哈
1,"土豆粉的湯都沒了⋯⋯⋯⋯都在袋子裡哈哈哈,請下次注意哦～"
1,送的很快，謝謝很準啊
1,"一盒撒了,小哥又去排隊拿了一盒,棒棒噠"
1,手抓餅很好吃，要免配送費就完美了
1,"說好不放香菜,全是香菜,對香菜過敏的,吃了會死掉的！請注意一下客戶的需求"
1,騎士很辛苦，很負責任，送的很及時
1,看著就特別有食慾，送餐員也很敬業，這麼冷的天，辛苦。
1,"真的很棒,沒啥說的了,嗯嗯,棒棒的"
1,送餐師傅超級快，態度也特別好，餐也很好吃
1,宿舍信號不好，耽誤了你的時間
1,滿意，滿意，好吃，好吃，味道超級棒棒棒棒！速度快快快。
1,今天的牛肉燒烤飯，感覺牛肉有些不新鮮，送餐員的速度還是很快的。
1,"超級棒哦,吃不膩哦～～～暖暖噠"
1,"配送員非常很熱情,送餐速度快"
1,"快遞小哥很辛苦,下著大雪,還辛苦的工作,必須贊,好評"
1,沒有滿減哼呵呵哈哈哈
1,"沒有滿減,不定了哼哼哼"
1,"為什麼不能用代金券,為什麼沒有滿減,下次不定了"
1,"為啥牛腩變成了牛肉∠(,ᐛ,」∠)＿"
1,好快，謝謝百度騎士
1,"是羊雜粉，一碗就飽了∠(,ᐛ,」∠)＿"
1,送餐姐姐又神速態度又好，給她32個贊
1,特別快！很滿意的一次購物
1,兩個都很好吃，配送大哥人很好
1,逢年過節不用排隊了，好
1,騎士送貨非常快！很滿意
1,味道不錯，送貨按時，很好。
1,騎士太棒了，服務態度極好，地址好像寫錯了，非常抱歉，辛苦啦
1,辛苦了，速度快~~~
1,快、好、方便
1,準時送達，騎士辛苦。稻香村的點心有幾個一直是最愛
1,都很滿意！服務產品都沒問題，稻香村外賣就是產品再豐富點吧。
1,非常方便。希望日後選擇會越來越多。
1,夠快的，送餐小夥子態度很好
1,樣樣都喜歡，快遞人員速度超快，及時吃到了。
1,老炮套餐少送個江米條，店家親自送來了，打電話給快遞的時候他說他車沒電手機也沒電了。
1,這麼多。。。還以為很少呢。。。估計得吃好幾天了～～～外賣小哥辛苦了！感謝！
1,百度騎士很好很快速送到了，這大雪天的百度騎士非常好，必須大讚
1,快遞小哥很給力，送的非常快！
1,快遞小哥非得常快！
1,這三樣都是兒子的最愛，太好吃了呀！騎士送貨速度非常快，贊一個！
1,老字號！味道好！一如既往的習慣！
1,配送速度真的很快，怏送小弟很好
1,"很好吃,配送員師傅特別特別好,配送特別快,態度超級棒,一定要表揚這個配送員師傅！！~~~~五分五分~~~"
1,不錯，不錯，用了券比自己去店裡買便宜。
1,騎士送貨速度太快了！非常感謝！兒子最愛吃稻香村的點心了，怎麼也吃不夠！真心不錯！
1,好吃的點心就屬稻香村了！騎士送貨很快，服務熱情！贊一個！
1,很好，百度騎士師傅很好，很快速的送到，大讚
1,大霧霾，外賣小哥記得帶口罩哦！給爸媽帶回天津嚐嚐稻香村的的小肚～～～
1,"百度外賣的師傅人太好了,必須給五星好評"
1,不愧是老字號，點心味道就是好吃啊！騎士送貨速度很快，為人和善，必須贊一個！
1,好吃，送貨快，配送員很好
1,百度騎士態度非常好，速度也非常快的送來，大讚
1,騎士非常快，東西也非常好吃
1,很好！百度騎士送貨很快
1,很贊喲，小哥辛苦啦這麼冷的天
1,沒想到稻香村也能送！非常好
1,非常好，快遞小哥很辛苦，贊一個！
1,一如既往的好點心好味道！還送了小禮物，很開心呀！
1,這麼惡劣的天氣真是辛苦外賣小哥了！！！
1,很快，包裝可以，好吃
1,好評，送餐的小哥送的很快
1,這大下雪天的百度騎士非常好非常快的送來了，必須好評大讚
1,速度很快，下雪天辛苦了。
1,速度很快，下雨天師傅辛苦，味道很不錯
1,特別好的師傅，冒雨還送得非常快，感謝百度外賣的送貨師傅們。
1,送餐超快，半個小時不到就送到了
1,哈哈...送貨神速.....贊贊贊
1,快遞到家非常快，快遞小哥服務也不錯，今後會繼續關注百度外賣
1,非常好，非常快！門牌號碼沒寫都能送到，謝謝。
1,速度很快，服務好，稻香村食品也特別好吃。
1,出門不便，一個訂單，非常快就送到了。也就十幾分鍾。
1,送餐人員很熱情，下著小雨很辛苦的大老遠給送來
1,很熱情速度快…哎喲不錯哦
1,好方便，用了代金券比去店裡買還划算
1,配送員辛苦了，十分感謝，速度很快！
1,非常快，稻香村老字號東西味道都不錯
1,因為個人原因未及時付款，快遞大哥很和善，幫我想辦法，多謝！
1,送餐很速度！糕點很好吃
1,味道不錯，百度騎士的速度很贊～
1,非常好，很滿意。好好好好哈。
1,很好，很快，稻香村的東西就是好，百度騎士也很快很棒……
1,送餐帥哥服務超好。。
1,非常不錯，喜歡在百度外賣買吃的，速度快，服務好
1,送的非常快，包的也嚴實，好吃
1,很快的速度就過來了
1,挺好的，配送速度非常好
1,還沒吃，包的挺好的，就是木有禮盒了
1,沒想到呀，真的好快呀，支持支持！
1,非常快，半個小時送到。依舊是8月16號的生產日期。。。看來屯了好久了吧。不過也還好啦
1,非常快，方便。沒有碎的。都很好。1個月前生產的。。。還能接受。
1,稻香村的糕點一直都很好吃
1,點心好.送貨人員服務態度也非常好.贊一個。
1,送餐員很禮貌，很快！好評
1,不到半個小時就送到了，超快
1,送餐員服務很好，但商家把餐弄錯了
1,送餐員人很好，服務不錯。速度也挺快
1,送餐小哥很給力，大讚。
1,師傅辛苦了，認真負責，找了半天
1,配送速度很快，買來作為早點還挺好。
1,很滿意，送的挺快，味道又好
1,百度快遞師傅非常好，這麼熱的天這麼快必須贊一個
1,非常不錯，味道也非常好！
1,第二次購買了，作為早餐來吃還不錯。
1,還送了兩本書！包裝也很完好.比在店裡買還好！
1,送貨速度很快
1,"特別快。比美團快多了。以後就百度啦,雖然少了份牛舌餅但是很快送過來了。挺好的"
1,二十分鐘到了，太給力，大讚
1,百度外賣的袋子挺可愛的，送餐員服務也好。關鍵稻香村好吃！哈哈哈
1,這百度外賣師傅很好，到了以後沒有零錢，還特意跑去換零錢，很誠懇，下次還要訂百度外賣，給一萬個好評給我這個師傅，棒棒達。
1,挺速度的，有效率。
1,快遞很快，態度好，贊
1,"送得很快,東西也很好次"
1,"感覺香蕉布丁蛋糕不是很新鮮了。很硬。,其他還好"
1,很快，還送了禮物
1,蛋糕美味，送來的速度超快。
1,送餐很快，大熱天，辛苦配送師傅了
1,我的午餐首選品牌…
1,沒來得及，品嚐！但是快遞員少找我一塊錢！59.9的點心，我給他100他又要了一塊，找了我40.05元！鬱悶
1,速度很快，服務態度也好。
1,"特別快,而且好吃"
1,服務態度非常好，謝謝！
1,比在店裡買方便，東西特別好！包的很規整，百度騎士態度也特別好。贊
1,很好，快遞員服務態度很好，速度也快
1,又快又好！！！
1,非常好，送貨也快
1,送貨快，老字號值得信賴。
1,送餐小哥十分熱情，服務超讚，一定要表揚這個送餐小哥
1,湯多些面少些更好。
1,餐到的有點早，不知道味道咋樣，還沒次
1,菜很好吃，不過最好別吃帶湯的，因為送過來時會變軟好多，味道還是不錯的
1,"最喜歡麻辣燙了,好吃~~~~~"
1,很好吃哦~~~
1,喜歡吃裹油條的煎餅，豆漿不覺得特別好。送餐特別快。
1,好吃，天氣冷叫外賣很方便
1,外賣人員服務態度特別好！大風天氣那麼冷，外賣準時送達而且也保證了餐的溫度！
1,很好吃，也很快，不錯！
1,煎餅很好吃，但燜面太難吃
1,服務很好！少了豆漿，又特地送來
1,快遞員很辛苦，贊一個
1,"送餐速度特別快,果斷好評"
1,燜面很好吃，速度也很快
1,味道不錯，騎士速度也超快！
1,好吃，送貨員很好，就是太大了，切開就好了
1,快遞小哥送餐快，煎餅味道也不錯，好。
1,味道不錯，配送非常及時，好評！
1,非常贊。棒棒的。贊贊贊
1,外賣小哥人超級好。。。。。。
1,非常熱情的大哥，速度快服務好
1,百度騎士人好速度快！
1,"不知道黃家是沒有薄脆的。。不愛吃，,肉鬆的不錯"
1,"非常不錯,喜歡:):)"
1,非常方便早餐到家。快遞小哥很好。
1,快遞員很辛苦！給個
1,好吃，豆腐腦也很好，就是送過來的時候有點涼了，得加熱一下
1,一直久聞大名，味道還可以吧。
1,"感謝寒冬送餐,您辛苦了,服務很好溫柔"
1,一如既往好吃又快捷！！！
1,外賣給力煎餅非常給力
1,味道不錯，快遞師傅贊贊噠
1,超喜歡吃豆腐腦和煎餅
1,非常滿意，送餐員態度很好
1,小哥人很好，辛苦了～～
1,味道還可以，就是太少，沒有什麼特色，不會再買了
1,味道美極了，百度騎士的工作態度認真，商家電話不通，騎士親自去店裡說我的需求，真是棒棒嗒！
1,"棒棒噠棒棒噠棒棒噠,師傅辛苦"
1,小哥態度特別好，送的很快
1,送餐小哥速度很快～煎餅不錯
1,經典組合，一直比較喜歡。
1,吃習慣了，我們一直都點他家。就是用心做得好。
1,路邊攤買的我吃不完，皇太極買的吃完一個還覺得不飽！第一次也是最後一次……
1,速度很快，態度很好，贊一個
1,每一款都喜歡！太久沒吃過油條了！贊贊贊！
1,煎餅越來越小越來越小
1,早餐首選，快遞小哥準時
1,還行吧，偶爾吃一下還可以
1,第一次點餐，太驚豔了，在這種霧霾天，下單之後20分鐘就送到了，還沒品嚐，直接全給五星好評，外賣小哥辛苦了，你們要注意身體哦，麼麼噠
1,師傅辛苦，很準時，點贊！
1,下雪天送餐小哥摔了，結果很快又重新送過來一份！
1,瞬間就送到了，冬天吃外賣好溫馨
1,味道和送餐沒得說，不過本來29減價現在邊30了。唉
1,"味道不錯,味道不錯。。"
1,一直點他家的煎餅，第一次點卷類，臥槽，辣成狗了，希望商家少放點辣椒，實在受不了
1,那個麻辣拌素居然放糖…
1,"贊贊贊,很好吃,小哥送餐也很快"
1,沒有想到雞柳沙拉里面有那麼多沙拉醬，我本來就感冒了不想吃太膩的，沒想到還是吃了。。。
1,"還可以,但是餅還是烙出來的好,這種攤出來的,麵餅,黏黏糊糊,不如那個好吃"
1,"挺好的,挺方便,非常好,不錯"
1,"好吃,非常好吃"
1,非常好吃下次再買不錯不錯
1,不給筷子，鹹菜難道要用手抓著吃……
1,"有點涼了,煎餅不熱乎就好吃了,不過能在這雨夾雪的夜晚在屋裡等待晚餐也是很爽的一件事兒"
1,我點的一個扁豆燜面套餐，還單點了一個奶茶，還有一個煎餅，結果只給我了一杯奶茶，套餐的可樂沒給我，客服電話還老打不通，送餐師傅也不容易，算了，習慣好評。希望店家能在網頁上留下送餐師傅的電話好即時聯繫。
1,超級快！還是熱的，謝謝～
1,喜歡吃包菜粉絲卷！豆漿也很好！
1,很好吃，以後快餐就它了
1,"煎餅不錯,麻辣拌素簡直黑暗料理"
1,又快又好！一如既往！！❤❤❤
1,南瓜羹撒了滿口袋，煎餅已經慘不忍睹
1,都挺好的我很滿意。。。
1,味道還可以，快遞很快。
1,"非常好,素拌分量剛好一人吃，奶茶略甜了些，但有普洱味道，挺好喝的。,送餐小哥很有禮貌"
1,好吃但是太鹹了，其他都還好
1,豆腐腦再多點香菜就好了
1,地址寫錯了，快遞小哥人特別好，沒怪我，雖然食品有點冷了，但是快遞小哥的服務不錯，贊一個
1,好吃，就是稍微有點涼了
1,"很快很快,但是南瓜羹很難喝"
1,還行，豆腐腦味道不行
1,超!好!吃!沒吃過這麼好吃的煎餅!
1,挺好的，豆漿很好喝～～～
1,"今天這個貌似不是很新鮮,而且送的有點慢,從訂到送用了1個小時,昨天用40分鐘,橙汁灑出來不少"
1,"雞柳這個挺實在的,就是炸的,略膩"
1,涼麵很贊！值得回購哦！！！
1,拉麵吃到後面，感覺怪怪的
1,感覺有點辣，味道一般
1,"挺不錯,老想吃,貴也吃,第一次吃就吃好了"
1,速度快，服務好，非常贊
1,味道還可以，主要是省事，送餐小哥不錯，非常速度
1,還是黃家好吃，及第不喜歡。不過還是不錯
1,還不錯，挺好吃的，下次再嘗試下煎餅
1,黃太極裡的巨無霸。。
1,帶脆餅的煎餅好吃
1,"好吃,快遞很快,健康放心"
1,我說辣一點是在涼麵裡。捲餅裡的全部都是辣椒超級啦只有兩片都是肥肉。啦的我噴火其他還好啦。吃了你家很多次了怎麼能這樣傷人心啊
1,買少了。沒吃夠。下次多要點。送過來薄脆還是脆的
1,味道不錯。醬香。蘑菇也很鮮
1,品質不錯，希望一如既往地堅持！
1,"我要求十一點五十到十二點之間到，送達時間非常準～,本來還怕不夠吃，其實量足夠～而且很好吃～"
1,煎餅味道不錯，豆腐腦也很贊
1,"略鹹，建議添加選項,少刷醬嘻嘻，別的不錯"
1,準時到達，非常滿意
1,豬蹄太好吃了！煎餅也不錯。可惜蘑菇是油炸的。
1,"快遞給力,煎餅給力,會一直點餐"
1,"快遞速度給力,煎餅一如既往的好,給贊"
1,煎餅味道一般，沒覺得有多好，也許是期望值高了。
1,送餐及時，煎餅還是在店裡做完當時吃香。
1,等了有點久
1,味道不錯，就是送的慢
1,味道一般，速度還挺快的
1,豆漿不錯到手一點沒撒而且還是熱的！贊快遞
1,團購超值，很方便，味道也不錯，女生吃有點多
1,土豆絲素材卷期待改良……真心不如薄脆煎餅
1,涼麵味道確實不錯，豆漿好喝。速度快。
1,拉麵煎餅真的吃不習慣……還不如改成辣椒醬……反正不如薄脆煎餅味道好。豆漿一致都不錯，挺濃郁的。
1,味道不錯，份量夠足，速度也快，態度好。
1,味道其實是大眾水平，但是乾淨，送餐快，真的好服務
1,不錯，口味很好！
1,煎餅不適合外賣，時間稍長就軟塌了，
1,比別家雞排小
1,多次買了，很好
1,整體都很不錯
1,小炒肉太辣，其它還行
1,唔，為什麼要滴皇家煎餅，卻給滴薄脆煎餅哇。。。不應該是夾油條嘛，傷心
1,很好吃，很快
1,小炒肉捲餅好辣~
1,太好吃了！…送到也超快！！
1,非常準時！！！雞肉的很好吃
1,很不錯的~
1,感覺口味偏甜
1,點了個雞柳蔬菜煎餅套餐，包括一個煎餅，一碗豆腐腦，一杯豆漿
1,"速度快,性價比超高"
1,挺好的喲。
1,還不錯的，很快。
1,不錯，就是豆漿橙汁都不好喝
1,不錯，就是橙汁都不好喝
1,速度略慢了
1,北京大雨，還能提前15分鐘送到，煎餅豆漿豆腐腦還是溫熱的，很好，很感動，會繼續回購
1,不錯方便好吃
1,真不錯，還有活動，超值的
1,"價格太划算了,買了三個水果盒,一杯豆漿,兩個煎餅,才¥28。食物好吃乾淨,水果新鮮,葡萄粒粒飽滿結實,桂圓大粒,煎餅飄香。,這麼大雨,大暴雨啊,真的很感動,謝謝送餐大哥,您辛苦了！！！"
1,煎餅是我吃過的最好吃的煎餅，大個，重要的是沒有一點沒糊，油條非常低油，感覺很健康，味道也很好。抄手很夠味，但調料稍微偏鹹。豆腐腦很贊！很實，滷汁很解渴。椒鹽雙菇也不錯。
1,小哥很不容易呀，其實時間還好，還一個勁說不好意思來晚了。大熱天不容易，包裝菜品也好，一如既往，真的乾淨。
1,豆漿沒有送，希望下次檢查好再派送
1,還不錯，送的很及時，煎餅不錯，豆腐腦能加個醋包，辣椒神馬的就完美了
1,好吃量大吃不完
1,超級好吃！又快！！
1,中國版肉卷，贊
1,味道不錯，很實惠
1,太實惠了，吃到撐啊！
1,好吃又實惠，感謝快遞員哥哥，
1,煎餅還是得現做現吃，豆腐腦非常好吃！
1,雞柳蔬菜煎餅味道真心不錯！就是配送時間太久啦！
1,"很不錯,很好吃"
1,挺好吃的額，繼續加油↖(^ω^)↗
1,還是不錯的
1,送餐很給力！上次點餐留言說可樂換豆漿，誰料這次竟記住了這事！不得不再贊一次！同時看到有人抱怨送餐速度的問題，作為一個旁觀者而言，我只想說，送餐員不是宇航員，電動車不是火箭，你住在火星非要享受住地球人的用餐待遇，怎麼可能？我之所以選這家，首要原因是近，萬萬沒想到，從此停不下來了！竟愛上了這個味！
1,好吃好吃好吃送餐還快！
1,味道不錯，要是沒有優惠，就太不值當了
1,"划算,優惠過的價格才對得起煎餅果子,味道也還行"
1,第一次用這種玩意，感覺羊都已經被薅禿了
1,好吃快捷！
1,味道挺好的，南瓜羹量太少
1,涼麵有些油
1,比較好，非常準時
1,豆腐腦不夠嫩但是煎餅和炸蘑菇很好吃…沒吃夠…
1,好吃，乾淨，包裝絕對一流，好，，還便宜，。
1,挺好吃的，滿意，速度真快
1,速度快，優惠大，味道佳
1,口味質量俱佳，送餐小夥很不錯
1,我訂的雞絲麵沒給送筷子
1,好吃，豆腐腦的盒子改良後比原來好多了！
1,習慣好評，味道對我來說，很一般，豆腐腦太淡了，煎餅明明要的是薄脆的，結果送來的還是油條的，哎
1,給同事訂的，還行吧
1,醬有點兒多了
1,"送餐很快,煎餅還熱氣騰騰"
1,送達晚了些，但是送了一瓶飲料，心情舒緩了些，好評
1,送貨小夥服務很好，送到公司裡，小夥很帥！
1,價格給力！
1,非常好，越來越好
1,不錯，菜品選擇再多一些就好了
1,很好吃，百度外賣很實惠
1,很好很好很好
1,師傅很耐心！等了我好久！~\(≧▽≦)/~
1,這次送餐很快
1,味道不錯啊！
1,比起煎餅，紅油抄手味道棒棒的，就是18一份，抄手能多一點就好啦
1,煎餅很給力
1,我以為付款那個留言備註就是擺擺樣子呢，即使不擺樣子，餐廳備菜人員也不會在意！於是在備註欄裡顫顫巍巍地提了自己不喝可樂，已經存了好幾杯黃太吉的軟軟了，不知道軟軟能否換成豆漿？確認，發送！結果，果真見證奇蹟的時刻發生了！是豆漿，沒錯的！送來的是豆漿！以至於我激動得忍著餓冒著隨時餓昏的危險非要在吃前來評論！
1,評得我都詞窮了！買買買！
1,挺好的，很方便。
1,很給力！便宜又好吃
1,很給力！便宜好吃
1,很給力！價格便宜，好吃！
1,味道不錯，薄脆很脆～
1,跟在店裡吃的一樣，而且面、料、菜、湯，都是分開裝的，很專業，不錯哦~~~當然，要是沒有運費就更好啦
1,非常滿意！量足味兒好！
1,不脆了可惜
1,多次購買！贊
1,"不錯,好吃"
1,非常好，送得及時
1,乾淨衛生送貨快
1,套餐就夠一個人吃了，點多了
1,味道還行~豆腐腦的滷澱粉可能多了
1,吃了好幾次，很好吃
1,這次送餐時間超快！
1,很值啊！用來訂，味道好吃不膩。
1,好吃還有優惠
1,真好吃!!
1,非常好，特別快，感謝送餐小哥
1,豬蹄再爛些就完美了，手套很貼心
1,送餐員的態度真的特別特別好！而且這次速度特別快，煎餅的味道就更不用說了
1,速度快，味道還
1,很好吃，量又大！
1,雞柳裡面的醬吃到後面有點膩
1,優惠很大，味道不錯。
1,兩份一起下的單，結果第一份10分鐘就到了，第二份多等了半個多小時，還是打黃太極客服催了之後才配送的…餓shi了
1,"其它都挺好,就是雞柳煎餅太難吃了,太重口味了,吃完直噁心"
1,煎餅很好吃！送餐很快！
1,一如既往地好吃
1,好好，不錯
1,送餐很快，菜品不錯。
1,一個煎餅和一小碗南瓜粥30多真有點貴
1,真是傻缺的一個賣家
1,好吃，小哥每次都給爬樓梯，很贊
1,"稍微慢了一點,總體還是不錯"
1,好吃極了，這次送的還比較快。
1,希望速度能快些
1,送餐早一點就好了。
1,肉鬆送成雞柳了，賺到了
1,挺好的，就是煎餅吃到尾端都成糊狀了。
1,"很好,只不過吃完拉肚子了"
1,很好吃，經常訂
1,煎餅果子，吉不可耐！吃吃吃！太像廣告了嗎？
1,每次都棒噠噠的！超讚！
1,送餐太慢了！！！！！
1,不錯，經常吃
1,催了一次單，商家送了一個可樂和水果盒東西非常好，快遞員態度也好
1,送餐非常快，味道也很好吃，薏米水有味道不甜不淡，夏天多喝除溼，正好～
1,豆腐腦淡了
1,第一次吃！很不錯！
1,第一次嘗試，味道還不錯
1,就是煎餅已經軟了
1,挺好的，不錯
1,薏米水太甜
1,好吃又不貴，就是送的慢
1,喜歡這個味
1,喜歡吃皇太吉的煎餅
1,特別快，服務菜品都不錯
1,很好吃，定了好幾次了
1,沒有及第好吃，話說也太慢了，等了快倆小時。
1,煎餅不脆了，涼麵和煎餅放一起了變熱的了
1,好吃又便宜，真的真的很好吃。
1,送餐很快，滿意！
1,好吃，這個評價夠了嗎
1,還好吧，在家能吃到愛吃的早點，比較衛生，就是時間長了些，味道不那麼好了，不過店家多送了一杯豆漿
1,"我感覺還不錯哦,乾淨,衛生,就是那個雙蘑菇量也有點太少了吧,就一小碗,不過好吃是真的,下次還會繼續訂,嘎嘎~"
1,"早有耳聞,,結果配送太晚了真是黃太急了，味道還是不錯的"
1,雞絲涼麵太油了，豆腐腦超級好！一小時二十分鐘送來
1,挺好吃的，就是慢了點，煎餅不脆了
1,"很好,配送員也很好"
1,再加點菜啥的就更好了
1,外賣的餅有點軟了，不過送餐還是比較準時的，一般都在30到50分鐘之間就能送到，今天的豆漿沒有糊味，贊一個！
1,紅油抄手不錯
1,豆漿撒的有點兒嚴重……
1,"可樂撒了快一半了,謝謝"
1,好吃，就是送的太快了，沒有按照預訂的時間送達
1,送的非常快，量足，吃的很飽，灰常不錯！
1,"菜品味道好,配送員態度好"
1,和傳說中的一樣，就是分店少了點，多開些分店，好在北京大部分地方都能吃到。
1,今天第一次吃黃太吉的煎餅，不得不說，黃太吉的煎餅確實很好吃，讓人回味無窮，你吃過一次就知道知道我說的了，而且店家很用心，服務很好的，下次還想吃！
1,特別好，沒有之一
1,不錯，挺準時
1,除了南瓜羹有點酸，其它都挺好的，還會再點的，除了南瓜羹。
1,薏米水也很贊
1,用大眾點評直接訂餐50多塊，說無法送餐，退款，用百度外賣優惠完29塊就送到家了，我啥也不說了，開心啊！
1,沒有在店裡好吃
1,送的太快了
1,味道不錯，服務挺好
1,感覺醬味不太適合老北京人
1,"等兩個小時多,差點沒餓死"
1,酸梅湯是小時候的味道
1,很好吃的煎餅
1,"系統bug，我把地址修改了，配送員收到的地址還是原來的，幸虧黃太吉送餐小哥辛苦又給送過來，贊一個！,餐很不錯，豆腐腦很好吃！"
1,一般，煎餅更適合現做現吃吧
1,太好了！！！
1,雖然等了一個多小時，但確實因為天氣熱，外賣小哥送不過來，辛苦辛苦，好評
1,外賣員不送上來，店員親子送上來，十分感謝
1,食物很乾淨，吃著放心
1,小菜很好吃。
1,味道還是很好，會繼續使用
1,沒有第一次吃的好吃
